algo,size,joules
merge_sort,10000,0.048401000
merge_sort,10000,0.033692000
merge_sort,10000,0.016785000
merge_sort,10000,0.047485000
merge_sort,10000,0.022888000
merge_sort,10000,0.040223000
merge_sort,10000,0.029175000
merge_sort,10000,0.023437000
merge_sort,10000,0.018615000
merge_sort,10000,0.020447000
merge_sort,10000,0.032288000
merge_sort,10000,0.025391000
merge_sort,10000,0.018554000
merge_sort,10000,0.020568000
merge_sort,10000,0.021667000
merge_sort,10000,0.022522000
merge_sort,10000,0.018860000
merge_sort,10000,0.018555000
merge_sort,10000,0.034790000
merge_sort,10000,0.033569000
merge_sort,10000,0.033631000
merge_sort,10000,0.023743000
merge_sort,10000,0.025513000
merge_sort,10000,0.072632000
merge_sort,10000,0.030029000
merge_sort,10000,0.024964000
merge_sort,10000,0.029907000
merge_sort,10000,0.033569000
merge_sort,10000,0.019348000
merge_sort,10000,0.029541000
merge_sort,10000,0.053040000
merge_sort,10000,0.022889000
merge_sort,10000,0.032226000
merge_sort,10000,0.021484000
merge_sort,10000,0.024170000
merge_sort,10000,0.023743000
merge_sort,10000,0.024780000
merge_sort,10000,0.018860000
merge_sort,10000,0.018616000
merge_sort,10000,0.023864000
merge_sort,10000,0.027100000
merge_sort,10000,0.020081000
merge_sort,10000,0.031800000
merge_sort,10000,0.021057000
merge_sort,10000,0.034973000
merge_sort,10000,0.017151000
merge_sort,10000,0.044433000
merge_sort,10000,0.065124000
merge_sort,10000,0.031433000
merge_sort,10000,0.018005000
merge_sort,10000,0.018860000
merge_sort,10000,0.032105000
merge_sort,10000,0.023560000
merge_sort,10000,0.042297000
merge_sort,10000,0.019287000
merge_sort,10000,0.028443000
merge_sort,10000,0.022461000
merge_sort,10000,0.024231000
merge_sort,10000,0.025085000
merge_sort,10000,0.031372000
merge_sort,10000,0.033386000
merge_sort,10000,0.033996000
merge_sort,10000,0.021667000
merge_sort,10000,0.035645000
merge_sort,10000,0.044983000
merge_sort,10000,0.021301000
merge_sort,10000,0.033081000
merge_sort,10000,0.026734000
merge_sort,10000,0.034058000
merge_sort,10000,0.026856000
merge_sort,10000,0.041199000
merge_sort,10000,0.049744000
merge_sort,10000,0.038208000
merge_sort,10000,0.029297000
merge_sort,10000,0.034240000
merge_sort,10000,0.019531000
merge_sort,10000,0.021728000
merge_sort,10000,0.037842000
merge_sort,10000,0.019409000
merge_sort,10000,0.009949000
merge_sort,10000,0.021546000
merge_sort,10000,0.021911000
merge_sort,10000,0.021240000
merge_sort,10000,0.033142000
merge_sort,10000,0.032654000
merge_sort,10000,0.035461000
merge_sort,10000,0.031067000
merge_sort,10000,0.023804000
merge_sort,10000,0.021546000
merge_sort,10000,0.020263000
merge_sort,10000,0.022034000
merge_sort,10000,0.021851000
merge_sort,10000,0.022034000
merge_sort,10000,0.022950000
merge_sort,10000,0.018555000
merge_sort,10000,0.019043000
merge_sort,10000,0.024475000
merge_sort,10000,0.019287000
merge_sort,10000,0.019837000
merge_sort,10000,0.017578000
merge_sort,10000,0.020752000
merge_sort,10000,0.021606000
merge_sort,10000,0.020447000
merge_sort,10000,0.027465000
merge_sort,10000,0.020508000
merge_sort,10000,0.019714000
merge_sort,10000,0.018677000
merge_sort,10000,0.021668000
merge_sort,10000,0.018066000
merge_sort,10000,0.020386000
merge_sort,10000,0.028564000
merge_sort,10000,0.020142000
merge_sort,10000,0.020630000
merge_sort,10000,0.018372000
merge_sort,10000,0.032593000
merge_sort,10000,0.032348000
merge_sort,10000,0.030213000
merge_sort,10000,0.032410000
merge_sort,10000,0.023925000
merge_sort,10000,0.041992000
merge_sort,10000,0.034790000
merge_sort,10000,0.036744000
merge_sort,10000,0.027404000
merge_sort,10000,0.029541000
merge_sort,10000,0.020020000
merge_sort,10000,0.020020000
merge_sort,10000,0.019958000
merge_sort,10000,0.015747000
merge_sort,10000,0.018982000
merge_sort,10000,0.019654000
merge_sort,10000,0.017334000
merge_sort,10000,0.019104000
merge_sort,10000,0.031982000
merge_sort,10000,0.035523000
merge_sort,10000,0.029968000
merge_sort,10000,0.032531000
merge_sort,10000,0.016236000
merge_sort,10000,0.007264000
merge_sort,10000,0.007019000
merge_sort,10000,0.032654000
merge_sort,10000,0.049011000
merge_sort,10000,0.032776000
merge_sort,10000,0.032654000
merge_sort,10000,0.053955000
merge_sort,10000,0.065490000
merge_sort,10000,0.035156000
merge_sort,10000,0.009399000
merge_sort,10000,0.023498000
merge_sort,10000,0.032593000
merge_sort,10000,0.035096000
merge_sort,10000,0.026123000
merge_sort,10000,0.034546000
merge_sort,10000,0.048645000
merge_sort,10000,0.050903000
merge_sort,10000,0.035095000
merge_sort,10000,0.032837000
merge_sort,10000,0.029907000
merge_sort,10000,0.031250000
merge_sort,10000,0.034485000
merge_sort,10000,0.036133000
merge_sort,10000,0.034607000
merge_sort,10000,0.016724000
merge_sort,10000,0.050537000
merge_sort,10000,0.037475000
merge_sort,10000,0.033630000
merge_sort,10000,0.033264000
merge_sort,10000,0.034240000
merge_sort,10000,0.059876000
merge_sort,10000,0.035950000
merge_sort,10000,0.028381000
merge_sort,10000,0.028198000
merge_sort,10000,0.041626000
merge_sort,10000,0.032531000
merge_sort,10000,0.018493000
merge_sort,10000,0.041748000
merge_sort,10000,0.034119000
merge_sort,10000,0.025818000
merge_sort,10000,0.038696000
merge_sort,10000,0.025940000
merge_sort,10000,0.047668000
merge_sort,10000,0.033508000
merge_sort,10000,0.018005000
merge_sort,10000,0.021484000
merge_sort,10000,0.029663000
merge_sort,10000,0.020813000
merge_sort,10000,0.022339000
merge_sort,10000,0.035888000
merge_sort,10000,0.038574000
merge_sort,10000,0.020202000
merge_sort,10000,0.025269000
merge_sort,10000,0.035401000
merge_sort,10000,0.026001000
merge_sort,10000,0.023437000
merge_sort,10000,0.030335000
merge_sort,10000,0.036377000
merge_sort,10000,0.020996000
merge_sort,10000,0.032837000
merge_sort,10000,0.026062000
merge_sort,10000,0.034973000
merge_sort,10000,0.032531000
merge_sort,10000,0.033570000
merge_sort,10000,0.029541000
merge_sort,10000,0.043335000
merge_sort,10000,0.019165000
merge_sort,10000,0.020142000
merge_sort,10000,0.021545000
merge_sort,10000,0.012879000
merge_sort,10000,0.031677000
merge_sort,10000,0.019104000
merge_sort,10000,0.029236000
merge_sort,10000,0.019531000
merge_sort,10000,0.020996000
merge_sort,10000,0.029480000
merge_sort,10000,0.039368000
merge_sort,10000,0.024292000
merge_sort,10000,0.033081000
merge_sort,10000,0.033570000
merge_sort,10000,0.026673000
merge_sort,10000,0.033569000
merge_sort,10000,0.031799000
merge_sort,10000,0.018982000
merge_sort,10000,0.042908000
merge_sort,10000,0.026489000
merge_sort,10000,0.018310000
merge_sort,10000,0.027832000
merge_sort,10000,0.023071000
merge_sort,10000,0.018555000
merge_sort,10000,0.020081000
merge_sort,10000,0.018066000
merge_sort,10000,0.021362000
merge_sort,10000,0.030823000
merge_sort,10000,0.032470000
merge_sort,10000,0.033264000
merge_sort,10000,0.015320000
merge_sort,10000,0.044373000
merge_sort,10000,0.019104000
merge_sort,10000,0.025268000
merge_sort,10000,0.044922000
merge_sort,10000,0.047363000
merge_sort,10000,0.029480000
merge_sort,10000,0.078614000
merge_sort,10000,0.051636000
merge_sort,10000,0.040100000
merge_sort,10000,0.045654000
merge_sort,10000,0.051269000
merge_sort,10000,0.047058000
merge_sort,10000,0.048889000
merge_sort,10000,0.034118000
merge_sort,10000,0.024963000
merge_sort,10000,0.036743000
merge_sort,10000,0.024842000
merge_sort,10000,0.022705000
merge_sort,10000,0.025452000
merge_sort,10000,0.025207000
merge_sort,10000,0.019348000
merge_sort,10000,0.031860000
merge_sort,10000,0.019958000
merge_sort,10000,0.020874000
merge_sort,10000,0.033997000
merge_sort,10000,0.032898000
merge_sort,10000,0.023437000
merge_sort,10000,0.028321000
merge_sort,10000,0.022156000
merge_sort,10000,0.027404000
merge_sort,10000,0.033447000
merge_sort,10000,0.044922000
merge_sort,10000,0.026611000
merge_sort,10000,0.029480000
merge_sort,10000,0.032043000
merge_sort,10000,0.077271000
merge_sort,10000,0.039245000
merge_sort,10000,0.034363000
merge_sort,10000,0.018555000
merge_sort,10000,0.033203000
merge_sort,10000,0.021606000
merge_sort,10000,0.033997000
merge_sort,10000,0.031434000
merge_sort,10000,0.036071000
merge_sort,10000,0.027710000
merge_sort,10000,0.028564000
merge_sort,10000,0.029969000
merge_sort,10000,0.020569000
merge_sort,10000,0.045105000
merge_sort,10000,0.018005000
merge_sort,10000,0.040466000
merge_sort,10000,0.029724000
merge_sort,10000,0.030030000
merge_sort,10000,0.051880000
merge_sort,10000,0.019470000
merge_sort,10000,0.047180000
merge_sort,10000,0.033752000
merge_sort,10000,0.028992000
merge_sort,10000,0.052124000
merge_sort,10000,0.025879000
merge_sort,10000,0.032715000
merge_sort,10000,0.025025000
merge_sort,10000,0.029968000
merge_sort,10000,0.027588000
merge_sort,10000,0.021118000
merge_sort,10000,0.019531000
merge_sort,10000,0.022705000
merge_sort,10000,0.019165000
merge_sort,10000,0.020019000
merge_sort,10000,0.020202000
merge_sort,10000,0.018372000
merge_sort,10000,0.020507000
merge_sort,10000,0.018921000
merge_sort,10000,0.018005000
merge_sort,10000,0.019165000
merge_sort,10000,0.035095000
merge_sort,10000,0.027832000
merge_sort,10000,0.019531000
merge_sort,10000,0.017700000
merge_sort,10000,0.039734000
merge_sort,10000,0.027404000
merge_sort,10000,0.023865000
merge_sort,10000,0.018616000
merge_sort,10000,0.018128000
merge_sort,10000,0.019470000
merge_sort,10000,0.018249000
merge_sort,10000,0.018677000
merge_sort,10000,0.033631000
merge_sort,10000,0.036316000
merge_sort,10000,0.020386000
merge_sort,10000,0.018493000
merge_sort,10000,0.018250000
merge_sort,10000,0.009094000
merge_sort,10000,0.018677000
merge_sort,10000,0.019470000
merge_sort,10000,0.018676000
merge_sort,10000,0.027283000
merge_sort,10000,0.018616000
merge_sort,10000,0.018982000
merge_sort,10000,0.018921000
merge_sort,10000,0.018067000
merge_sort,10000,0.034546000
merge_sort,10000,0.046082000
merge_sort,10000,0.018250000
merge_sort,10000,0.019714000
merge_sort,10000,0.051330000
merge_sort,10000,0.018249000
merge_sort,10000,0.043701000
merge_sort,10000,0.020264000
merge_sort,10000,0.018494000
merge_sort,10000,0.044556000
merge_sort,10000,0.045471000
merge_sort,10000,0.044128000
merge_sort,10000,0.057556000
merge_sort,10000,0.044983000
merge_sort,10000,0.045044000
merge_sort,10000,0.018371000
merge_sort,10000,0.028077000
merge_sort,10000,0.020203000
merge_sort,10000,0.050781000
merge_sort,10000,0.035339000
merge_sort,10000,0.025635000
merge_sort,10000,0.019531000
merge_sort,10000,0.040222000
merge_sort,10000,0.028381000
merge_sort,10000,0.018921000
merge_sort,10000,0.019165000
merge_sort,10000,0.039429000
merge_sort,10000,0.049744000
merge_sort,10000,0.048828000
merge_sort,10000,0.021179000
merge_sort,10000,0.097901000
merge_sort,10000,0.046203000
merge_sort,10000,0.017944000
merge_sort,10000,0.043518000
merge_sort,10000,0.075317000
merge_sort,10000,0.018006000
merge_sort,10000,0.029358000
merge_sort,10000,0.018250000
merge_sort,10000,0.018616000
merge_sort,10000,0.017700000
merge_sort,10000,0.019287000
merge_sort,10000,0.040283000
merge_sort,10000,0.070861000
merge_sort,10000,0.033264000
merge_sort,10000,0.019348000
merge_sort,10000,0.028259000
merge_sort,10000,0.018005000
merge_sort,10000,0.019288000
merge_sort,10000,0.019104000
merge_sort,10000,0.027344000
merge_sort,10000,0.017823000
merge_sort,10000,0.019409000
merge_sort,10000,0.018371000
merge_sort,10000,0.018249000
merge_sort,10000,0.017456000
merge_sort,10000,0.020142000
merge_sort,10000,0.018494000
merge_sort,10000,0.027527000
merge_sort,10000,0.072387000
merge_sort,10000,0.020019000
merge_sort,10000,0.017944000
merge_sort,10000,0.019409000
merge_sort,10000,0.028320000
merge_sort,10000,0.018738000
merge_sort,10000,0.018737000
merge_sort,10000,0.028992000
merge_sort,10000,0.063599000
merge_sort,10000,0.021057000
merge_sort,10000,0.019715000
merge_sort,10000,0.018555000
merge_sort,10000,0.026245000
merge_sort,10000,0.020020000
merge_sort,10000,0.019470000
merge_sort,10000,0.018677000
merge_sort,10000,0.018676000
merge_sort,10000,0.027710000
merge_sort,10000,0.027954000
merge_sort,10000,0.021241000
merge_sort,10000,0.019348000
merge_sort,10000,0.017822000
merge_sort,10000,0.021850000
merge_sort,10000,0.045959000
merge_sort,10000,0.066955000
merge_sort,10000,0.030030000
merge_sort,10000,0.027039000
merge_sort,10000,0.035583000
merge_sort,10000,0.018432000
merge_sort,10000,0.017517000
merge_sort,10000,0.036438000
merge_sort,10000,0.017944000
merge_sort,10000,0.019898000
merge_sort,10000,0.050293000
merge_sort,10000,0.040161000
merge_sort,10000,0.101501000
merge_sort,10000,0.047058000
merge_sort,10000,0.017762000
merge_sort,10000,0.027100000
merge_sort,10000,0.017884000
merge_sort,10000,0.019287000
merge_sort,10000,0.043884000
merge_sort,10000,0.019104000
merge_sort,10000,0.046753000
merge_sort,10000,0.028015000
merge_sort,10000,0.035644000
merge_sort,10000,0.059265000
merge_sort,10000,0.029358000
merge_sort,10000,0.018311000
merge_sort,10000,0.030639000
merge_sort,10000,0.115845000
merge_sort,10000,0.020020000
merge_sort,10000,0.017457000
merge_sort,10000,0.018798000
merge_sort,10000,0.018433000
merge_sort,10000,0.020691000
merge_sort,10000,0.019532000
merge_sort,10000,0.030945000
merge_sort,10000,0.020386000
merge_sort,10000,0.019531000
merge_sort,10000,0.019226000
merge_sort,10000,0.020263000
merge_sort,10000,0.021057000
merge_sort,10000,0.017578000
merge_sort,10000,0.008850000
merge_sort,10000,0.019287000
merge_sort,10000,0.016113000
merge_sort,10000,0.017090000
merge_sort,10000,0.023987000
merge_sort,10000,0.013305000
merge_sort,10000,0.015320000
merge_sort,10000,0.009522000
merge_sort,10000,0.016967000
merge_sort,10000,0.013977000
merge_sort,10000,0.013062000
merge_sort,10000,0.016479000
merge_sort,10000,0.014465000
merge_sort,10000,0.013550000
merge_sort,10000,0.017822000
merge_sort,10000,0.018310000
merge_sort,10000,0.018677000
merge_sort,10000,0.019714000
merge_sort,10000,0.018311000
merge_sort,10000,0.018372000
merge_sort,10000,0.018188000
merge_sort,10000,0.018860000
merge_sort,10000,0.018799000
merge_sort,10000,0.018676000
merge_sort,10000,0.018921000
merge_sort,10000,0.018250000
merge_sort,10000,0.010132000
merge_sort,10000,0.019287000
merge_sort,10000,0.028015000
merge_sort,10000,0.018799000
merge_sort,10000,0.019897000
merge_sort,10000,0.019165000
merge_sort,10000,0.038574000
merge_sort,10000,0.022705000
merge_sort,10000,0.019409000
merge_sort,10000,0.018798000
merge_sort,10000,0.050109000
merge_sort,10000,0.048767000
merge_sort,10000,0.021301000
merge_sort,10000,0.020813000
merge_sort,10000,0.018738000
merge_sort,10000,0.018738000
merge_sort,10000,0.018372000
merge_sort,10000,0.022156000
merge_sort,10000,0.020569000
merge_sort,10000,0.018250000
merge_sort,10000,0.019165000
merge_sort,10000,0.041138000
merge_sort,10000,0.021118000
merge_sort,10000,0.037353000
merge_sort,10000,0.049988000
merge_sort,10000,0.058838000
merge_sort,10000,0.110473000
merge_sort,10000,0.031128000
merge_sort,10000,0.027160000
merge_sort,10000,0.027344000
merge_sort,10000,0.031494000
merge_sort,10000,0.029968000
merge_sort,10000,0.032653000
merge_sort,10000,0.019897000
merge_sort,10000,0.024292000
merge_sort,10000,0.028320000
merge_sort,10000,0.024109000
merge_sort,10000,0.022522000
merge_sort,10000,0.025391000
merge_sort,10000,0.020813000
merge_sort,10000,0.035340000
merge_sort,10000,0.027405000
merge_sort,10000,0.023315000
merge_sort,10000,0.079407000
merge_sort,10000,0.039856000
merge_sort,10000,0.058960000
merge_sort,10000,0.042237000
merge_sort,10000,0.031433000
merge_sort,10000,0.009949000
merge_sort,10000,0.023559000
merge_sort,10000,0.038085000
merge_sort,10000,0.024720000
merge_sort,10000,0.024109000
merge_sort,10000,0.027038000
merge_sort,10000,0.019470000
merge_sort,10000,0.035706000
merge_sort,10000,0.020752000
merge_sort,10000,0.026794000
merge_sort,10000,0.029663000
merge_sort,10000,0.031799000
merge_sort,10000,0.031616000
merge_sort,10000,0.031311000
merge_sort,10000,0.027832000
merge_sort,10000,0.031799000
merge_sort,10000,0.009094000
merge_sort,10000,0.010376000
merge_sort,10000,0.029053000
merge_sort,10000,0.025695000
merge_sort,10000,0.018921000
merge_sort,10000,0.009826000
merge_sort,10000,0.020264000
merge_sort,10000,0.019897000
merge_sort,10000,0.030273000
merge_sort,10000,0.027466000
merge_sort,10000,0.020142000
merge_sort,10000,0.018432000
merge_sort,10000,0.019958000
merge_sort,10000,0.019898000
merge_sort,10000,0.020324000
merge_sort,10000,0.023743000
merge_sort,10000,0.035339000
merge_sort,10000,0.010925000
merge_sort,10000,0.018432000
merge_sort,10000,0.021240000
merge_sort,10000,0.019470000
merge_sort,10000,0.019104000
merge_sort,10000,0.016602000
merge_sort,10000,0.021850000
merge_sort,10000,0.022217000
merge_sort,10000,0.037903000
merge_sort,10000,0.022278000
merge_sort,10000,0.033386000
merge_sort,10000,0.021972000
merge_sort,10000,0.029235000
merge_sort,10000,0.033631000
merge_sort,10000,0.021180000
merge_sort,10000,0.024231000
merge_sort,10000,0.022095000
merge_sort,10000,0.019532000
merge_sort,10000,0.032043000
merge_sort,10000,0.023620000
merge_sort,10000,0.040528000
merge_sort,10000,0.022644000
merge_sort,10000,0.034058000
merge_sort,10000,0.031189000
merge_sort,10000,0.041260000
merge_sort,10000,0.032836000
merge_sort,10000,0.020996000
merge_sort,10000,0.023987000
merge_sort,10000,0.033081000
merge_sort,10000,0.045411000
merge_sort,10000,0.019165000
merge_sort,10000,0.019714000
merge_sort,10000,0.035828000
merge_sort,10000,0.023742000
merge_sort,10000,0.023071000
merge_sort,10000,0.019775000
merge_sort,10000,0.030029000
merge_sort,10000,0.033996000
merge_sort,10000,0.019714000
merge_sort,10000,0.032227000
merge_sort,10000,0.030945000
merge_sort,10000,0.030701000
merge_sort,10000,0.032898000
merge_sort,10000,0.032410000
merge_sort,10000,0.018738000
merge_sort,10000,0.040832000
merge_sort,10000,0.030762000
merge_sort,10000,0.027588000
merge_sort,10000,0.020935000
merge_sort,10000,0.022034000
merge_sort,10000,0.020569000
merge_sort,10000,0.028504000
merge_sort,10000,0.021485000
merge_sort,10000,0.029358000
merge_sort,10000,0.019531000
merge_sort,10000,0.020203000
merge_sort,10000,0.020630000
merge_sort,10000,0.045716000
merge_sort,10000,0.038696000
merge_sort,10000,0.033935000
merge_sort,10000,0.023132000
merge_sort,10000,0.021972000
merge_sort,10000,0.020080000
merge_sort,10000,0.032409000
merge_sort,10000,0.020203000
merge_sort,10000,0.019348000
merge_sort,10000,0.101562000
merge_sort,10000,0.098267000
merge_sort,10000,0.019959000
merge_sort,10000,0.030762000
merge_sort,10000,0.020874000
merge_sort,10000,0.070801000
merge_sort,10000,0.026612000
merge_sort,10000,0.044494000
merge_sort,10000,0.038086000
merge_sort,10000,0.020447000
merge_sort,10000,0.039551000
merge_sort,10000,0.080688000
merge_sort,10000,0.043824000
merge_sort,10000,0.022339000
merge_sort,10000,0.019043000
merge_sort,10000,0.038147000
merge_sort,10000,0.035584000
merge_sort,10000,0.017761000
merge_sort,10000,0.052429000
merge_sort,10000,0.027283000
merge_sort,10000,0.115417000
merge_sort,10000,0.021973000
merge_sort,10000,0.019165000
merge_sort,10000,0.020385000
merge_sort,10000,0.018616000
merge_sort,10000,0.022644000
merge_sort,10000,0.052918000
merge_sort,10000,0.020813000
merge_sort,10000,0.019348000
merge_sort,10000,0.031677000
merge_sort,10000,0.028198000
merge_sort,10000,0.083313000
merge_sort,10000,0.034546000
merge_sort,10000,0.018738000
merge_sort,10000,0.084961000
merge_sort,10000,0.022033000
merge_sort,10000,0.030335000
merge_sort,10000,0.037964000
merge_sort,10000,0.037841000
merge_sort,10000,0.034546000
merge_sort,10000,0.041260000
merge_sort,10000,0.033020000
merge_sort,10000,0.019165000
merge_sort,10000,0.026001000
merge_sort,10000,0.023560000
merge_sort,10000,0.039428000
merge_sort,10000,0.032531000
merge_sort,10000,0.040344000
merge_sort,10000,0.027832000
merge_sort,10000,0.022522000
merge_sort,10000,0.043213000
merge_sort,10000,0.034912000
merge_sort,10000,0.033020000
merge_sort,10000,0.017517000
merge_sort,10000,0.018250000
merge_sort,10000,0.020935000
merge_sort,10000,0.019348000
merge_sort,10000,0.018555000
merge_sort,10000,0.021423000
merge_sort,10000,0.018860000
merge_sort,10000,0.019348000
merge_sort,10000,0.033508000
merge_sort,10000,0.038575000
merge_sort,10000,0.036255000
merge_sort,10000,0.026734000
merge_sort,10000,0.025696000
merge_sort,10000,0.026794000
merge_sort,10000,0.031188000
merge_sort,10000,0.049255000
merge_sort,10000,0.032593000
merge_sort,10000,0.019287000
merge_sort,10000,0.019226000
merge_sort,10000,0.035766000
merge_sort,10000,0.057739000
merge_sort,10000,0.031799000
merge_sort,10000,0.031677000
merge_sort,10000,0.024231000
merge_sort,10000,0.019043000
merge_sort,10000,0.030883000
merge_sort,10000,0.037109000
merge_sort,10000,0.023193000
merge_sort,10000,0.047852000
merge_sort,10000,0.021057000
merge_sort,10000,0.018738000
merge_sort,10000,0.018860000
merge_sort,10000,0.010071000
merge_sort,10000,0.019165000
merge_sort,10000,0.019165000
merge_sort,10000,0.018433000
merge_sort,10000,0.009888000
merge_sort,10000,0.028870000
merge_sort,10000,0.020386000
merge_sort,10000,0.019897000
merge_sort,10000,0.019775000
merge_sort,10000,0.018982000
merge_sort,10000,0.050354000
merge_sort,10000,0.035584000
merge_sort,10000,0.028748000
merge_sort,10000,0.021118000
merge_sort,10000,0.030762000
merge_sort,10000,0.019287000
merge_sort,10000,0.037170000
merge_sort,10000,0.036865000
merge_sort,10000,0.018372000
merge_sort,10000,0.019471000
merge_sort,10000,0.018615000
merge_sort,10000,0.023559000
merge_sort,10000,0.023499000
merge_sort,10000,0.020691000
merge_sort,10000,0.030212000
merge_sort,10000,0.022216000
merge_sort,10000,0.030579000
merge_sort,10000,0.022827000
merge_sort,10000,0.020020000
merge_sort,10000,0.020690000
merge_sort,10000,0.019775000
merge_sort,10000,0.019654000
merge_sort,10000,0.017028000
merge_sort,10000,0.010010000
merge_sort,10000,0.018189000
merge_sort,10000,0.020752000
merge_sort,10000,0.019104000
merge_sort,10000,0.018067000
merge_sort,10000,0.032471000
merge_sort,10000,0.032592000
merge_sort,10000,0.050660000
merge_sort,10000,0.031983000
merge_sort,10000,0.026001000
merge_sort,10000,0.021240000
merge_sort,10000,0.014099000
merge_sort,10000,0.006469000
merge_sort,10000,0.008118000
merge_sort,10000,0.021362000
merge_sort,10000,0.030396000
merge_sort,10000,0.019897000
merge_sort,10000,0.030579000
merge_sort,10000,0.024292000
merge_sort,10000,0.024414000
merge_sort,10000,0.021546000
merge_sort,10000,0.030944000
merge_sort,10000,0.049072000
merge_sort,10000,0.035340000
merge_sort,10000,0.031372000
merge_sort,10000,0.026428000
merge_sort,10000,0.050049000
merge_sort,10000,0.029541000
merge_sort,10000,0.031678000
merge_sort,10000,0.024658000
merge_sort,10000,0.031921000
merge_sort,10000,0.033020000
merge_sort,10000,0.025940000
merge_sort,10000,0.024597000
merge_sort,10000,0.029419000
merge_sort,10000,0.031250000
merge_sort,10000,0.030212000
merge_sort,10000,0.029785000
merge_sort,10000,0.026306000
merge_sort,10000,0.050171000
merge_sort,10000,0.021179000
merge_sort,10000,0.026917000
merge_sort,10000,0.032044000
merge_sort,10000,0.052490000
merge_sort,10000,0.039429000
merge_sort,10000,0.060669000
merge_sort,10000,0.035339000
merge_sort,10000,0.068664000
merge_sort,10000,0.032654000
merge_sort,10000,0.032348000
merge_sort,10000,0.030640000
merge_sort,10000,0.033447000
merge_sort,10000,0.022034000
merge_sort,10000,0.036011000
merge_sort,10000,0.020569000
merge_sort,10000,0.024719000
merge_sort,10000,0.075989000
merge_sort,10000,0.034119000
merge_sort,10000,0.033325000
merge_sort,10000,0.034240000
merge_sort,10000,0.033020000
merge_sort,10000,0.044128000
merge_sort,10000,0.040039000
merge_sort,10000,0.035400000
merge_sort,10000,0.023682000
merge_sort,10000,0.024841000
merge_sort,10000,0.029724000
merge_sort,10000,0.036927000
merge_sort,10000,0.027954000
merge_sort,10000,0.044555000
merge_sort,10000,0.047120000
merge_sort,10000,0.033020000
merge_sort,10000,0.029846000
merge_sort,10000,0.026123000
merge_sort,10000,0.022705000
merge_sort,10000,0.032959000
merge_sort,10000,0.019593000
merge_sort,10000,0.019226000
merge_sort,10000,0.020447000
merge_sort,10000,0.007996000
merge_sort,10000,0.006347000
merge_sort,10000,0.020752000
merge_sort,10000,0.021851000
merge_sort,10000,0.049622000
merge_sort,10000,0.029663000
merge_sort,10000,0.051696000
merge_sort,10000,0.021911000
merge_sort,10000,0.032471000
merge_sort,10000,0.048889000
merge_sort,10000,0.045654000
merge_sort,10000,0.023926000
merge_sort,10000,0.032043000
merge_sort,10000,0.029602000
merge_sort,10000,0.047851000
merge_sort,10000,0.050903000
merge_sort,10000,0.021607000
merge_sort,10000,0.032654000
merge_sort,10000,0.034241000
merge_sort,10000,0.024536000
merge_sort,10000,0.021912000
merge_sort,10000,0.029908000
merge_sort,10000,0.020569000
merge_sort,10000,0.027649000
merge_sort,10000,0.009582000
merge_sort,10000,0.020019000
merge_sort,10000,0.034973000
merge_sort,10000,0.031495000
merge_sort,10000,0.023438000
merge_sort,10000,0.019714000
merge_sort,10000,0.023255000
merge_sort,10000,0.038696000
merge_sort,10000,0.019958000
merge_sort,10000,0.036072000
merge_sort,10000,0.025024000
merge_sort,10000,0.035095000
merge_sort,10000,0.035096000
merge_sort,10000,0.021728000
merge_sort,10000,0.027039000
merge_sort,10000,0.018860000
merge_sort,10000,0.022339000
merge_sort,10000,0.017761000
merge_sort,10000,0.021057000
merge_sort,10000,0.019470000
merge_sort,10000,0.021789000
merge_sort,10000,0.031738000
merge_sort,10000,0.031555000
merge_sort,10000,0.025879000
merge_sort,10000,0.035889000
merge_sort,10000,0.032776000
merge_sort,10000,0.033020000
merge_sort,10000,0.019471000
merge_sort,10000,0.043030000
merge_sort,10000,0.024902000
merge_sort,10000,0.029846000
merge_sort,10000,0.010620000
merge_sort,10000,0.020935000
merge_sort,10000,0.017883000
merge_sort,10000,0.027404000
merge_sort,10000,0.022278000
merge_sort,10000,0.020691000
merge_sort,10000,0.023865000
merge_sort,10000,0.016845000
merge_sort,10000,0.024536000
merge_sort,10000,0.020569000
merge_sort,10000,0.022400000
merge_sort,10000,0.021180000
merge_sort,10000,0.021362000
merge_sort,10000,0.022888000
merge_sort,10000,0.033997000
merge_sort,10000,0.021118000
merge_sort,10000,0.033692000
merge_sort,10000,0.024964000
merge_sort,10000,0.040527000
merge_sort,10000,0.034058000
merge_sort,10000,0.024841000
merge_sort,10000,0.031433000
merge_sort,10000,0.034363000
merge_sort,10000,0.021911000
merge_sort,10000,0.018250000
merge_sort,10000,0.019775000
merge_sort,10000,0.008789000
merge_sort,10000,0.010010000
merge_sort,10000,0.020080000
merge_sort,10000,0.017578000
merge_sort,10000,0.018433000
merge_sort,10000,0.010009000
merge_sort,10000,0.020020000
merge_sort,10000,0.018615000
merge_sort,10000,0.027710000
merge_sort,10000,0.020935000
merge_sort,10000,0.016724000
merge_sort,10000,0.022156000
merge_sort,10000,0.028870000
merge_sort,10000,0.022583000
merge_sort,10000,0.030396000
merge_sort,10000,0.049988000
merge_sort,10000,0.022522000
merge_sort,10000,0.036621000
merge_sort,10000,0.038513000
merge_sort,10000,0.032166000
merge_sort,10000,0.050537000
merge_sort,10000,0.035095000
merge_sort,10000,0.026245000
merge_sort,10000,0.037537000
